pA_pB	fc	sdfc
FLT3_chr13_28636131_GATA3_chr10_8097722	-0.167943885818798	0.0564411059330474
FLT3_chr13_28674643_GATA3_chr10_8097722	-0.00626171467811911	0.022226971495527
FNTA_chr8_42914260_GATA3_chr10_8097722	-0.0976525593255651	0.0668164246859177
GATA3_chr10_8097722_HDAC1_chr1_32757816	-0.025742154144346	0.0834716043217666
GATA3_chr10_8097722_HDAC2_chr6_114292056	-0.0765583382321297	0.0518039877252205
GATA3_chr10_8097722_HDAC6_chrX_48661385	-0.0243594264391651	0.0433480391876421
GATA3_chr10_8097722_HDAC6_chrX_48674389	-0.053062043961379	0.0922031687785307
GATA3_chr10_8097722_HSP90AA1_chr14_102551760	-0.00413652507391142	0.0708110812574345
GATA3_chr10_8097722_IGF1R_chr15_99434664	-0.112966791791161	0.05036844650674
GATA3_chr10_8097722_JAK2_chr9_5021970	-0.0609041608987904	0.0534805728089179
GATA3_chr10_8097722_JAK2_chr9_5050721	-0.019817769876861	0.0927292513689851
GATA3_chr10_8097722_KDM5C_chrX_53241022	-0.120142933098322	0.118000488491406
GATA3_chr10_8097722_KDM6A_chrX_44820615	-0.0108447339363042	0.0558521237330009
GATA3_chr10_8097722_KDM6A_chrX_44820616	-0.103128092401994	0.0299576900835058
GATA3_chr10_8097722_KIT_chr4_55524164	-0.0107468556314043	0.0402995668267379
GATA3_chr10_8097722_KIT_chr4_55524229	-0.029912848652859	0.050323068662307
GATA3_chr10_8097722_KMT2D_chr12_49448168	-0.0529118796832182	0.0922221404780404
GATA3_chr10_8097722_KMT2D_chr12_49448468	-0.061380811392775	0.0815282790362403
GATA3_chr10_8097722_MAP2K1_chr15_66679728	-0.0134629331591954	0.127711644489879
GATA3_chr10_8097722_MAP3K1_chr5_56111382	-0.0725450418334816	0.0795144532417716
GATA3_chr10_8097722_MAP3K1_chr5_56152485	-0.0249727263463027	0.0334703346938087
GATA3_chr10_8097722_MET_chr7_116339123	-0.080463102843272	0.077815339792981
GATA3_chr10_8097722_MET_chr7_116340188	-0.063313812181526	0.0480947111816927
GATA3_chr10_8097722_MET_chr7_116340207	-0.0833528153879622	0.0995663085592051
GATA3_chr10_8097722_MLH1_chr3_37045912	-0.0215383720126478	0.0653911991338453
GATA3_chr10_8097722_MSH6_chr2_48010356	-0.0502418576844577	0.0864960162341723
GATA3_chr10_8097722_MSH6_chr2_48018111	-0.0554195815194072	0.0765019237951865
GATA3_chr10_8097722_MSH6_chr2_48018154	-0.111575155437515	0.115275059902537
GATA3_chr10_8097722_MTOR_chr1_11319459	-0.0774529387031162	0.142540698705708
GATA3_chr10_8097722_NF1_chr17_29422308	-0.122609008104904	0.0420945389231473
GATA3_chr10_8097722_NF1_chr17_29483038	-0.0451716512763927	0.0633596453334289
GATA3_chr10_8097722_NF1_chr17_29483039	-0.0496798190347237	0.0578811159411327
0NonTargetingControlGuideForHuman0362_GATA3_chr10_8097722	-0.0691895250585706	0.080059622475615
0NonTargetingControlGuideForHuman0412_GATA3_chr10_8097722	0.0739164711818275	0.0519374961649066
GATA3_chr10_8097722_PARP1_chr1_226578249	-0.0162927600761886	0.0353506980184329
GATA3_chr10_8097722_PARP1_chr1_226578301	-0.019477647537329	0.0860677511545433
GATA3_chr10_8097722_PBRM1_chr3_52713723	-0.0764038851084849	0.0963229889015791
GATA3_chr10_8097722_PDGFRA_chr4_55124932	-0.1584997788071	0.0548946122023284
GATA3_chr10_8097722_PDGFRA_chr4_55129914	-0.053991806292404	0.0388293035293646
GATA3_chr10_8097722_PRKDC_chr8_48686781	0.0218493265450399	0.0325873318137724
GATA3_chr10_8097722_PTEN_chr10_89685297	-0.060542987217804	0.0189022026842943
GATA3_chr10_8097722_PTEN_chr10_89711868	-0.0300855583504939	0.0539923877986159
GATA3_chr10_8097722_ROR1_chr1_64240143	-0.0589355715773297	0.0535638714444685
GATA3_chr10_8097722_RPS6KB1_chr17_57970538	-0.0661998879508779	0.0460977501350715
GATA3_chr10_8097722_RPS6KB1_chr17_57987949	-0.0972724432562508	0.0160229462741119
GATA3_chr10_8097722_RRM2_chr2_10262940	-0.0524060440155635	0.0860001666047362
GATA3_chr10_8097722_SETD2_chr3_47142972	-0.124579921600986	0.0774927137527077
GATA3_chr10_8097722_SETD2_chr3_47205411	-0.0540666036379235	0.0688080011158537
GATA3_chr10_8097722_SMAD4_chr18_48575673	-0.158848194669357	0.0570461696418255
GATA3_chr10_8097722_SMAD4_chr18_48586241	-0.120591647649606	0.0480431971810698
GATA3_chr10_8097722_SMARCA4_chr19_11094819	-0.0564679304513115	0.0562591685630658
GATA3_chr10_8097722_SMARCB1_chr22_24133949	-0.0516350690425036	0.0790123903094416
GATA3_chr10_8097722_SMARCB1_chr22_24133993	-0.0987194836569089	0.102138525805711
GATA3_chr10_8097722_SMO_chr7_128828974	-0.00761258220530865	0.0522620161131889
GATA3_chr10_8097722_SMO_chr7_128845117	-0.150609497197779	0.019165817433022
GATA3_chr10_8097722_SRC_chr20_36014563	-0.000563637344748468	0.0835053122637023
GATA3_chr10_8097722_TOP1_chr20_39690055	-0.270267413183802	0.0962818168008372
GATA3_chr10_8097722_TOP1_chr20_39690109	-0.123301356147896	0.0622252681052155
GATA3_chr10_8097722_TP53_chr17_7578373	-0.00675253558328538	0.0587069802778998
GATA3_chr10_8097722_TP53_chr17_7579881	-0.109699076610983	0.0225674366287764
GATA3_chr10_8097722_TSC1_chr9_135796796	-0.0891924361963936	0.0460692399603757
GATA3_chr10_8097722_TSC1_chr9_135804256	0.0174296278589196	0.0403601338527446
GATA3_chr10_8097722_VEGFA_chr6_43738425	-0.0728701802837185	0.0855119695236465
GATA3_chr10_8097722_VEGFA_chr6_43742108	-0.107524009589087	0.0454146464413714
GATA3_chr10_8097722_VHL_chr3_10183518	-0.0250657694310683	0.091469658795224
GATA3_chr10_8097722_VHL_chr3_10183773	-0.00108090118550324	0.0292598149383483
GATA3_chr10_8097722_VHL_chr3_10183791	-0.137506529474851	0.0918181140281355
GATA3_chr10_8097722_WEE1_chr11_9595542	0.00723298543930736	0.0647856105282908
ABL1_chr9_133738283_GATA3_chr10_8097790	0.00558239811424996	0.0665400563287201
ADA_chr20_43257696_GATA3_chr10_8097790	-0.038430452579204	0.0627231993994446
ADA_chr20_43257769_GATA3_chr10_8097790	-0.0453510224007166	0.0329630417038175
ADA_chr20_43280245_GATA3_chr10_8097790	-0.136166897683066	0.0875438148949464
AKT1_chr14_105239686_GATA3_chr10_8097790	-0.0109028983622073	0.0451928159227979
ALK_chr2_29541171_GATA3_chr10_8097790	-0.0474670066407532	0.0441678783208506
ALK_chr2_29541172_GATA3_chr10_8097790	-0.0959900351925639	0.0427690497669151
ALK_chr2_30143522_GATA3_chr10_8097790	-0.0669958444061462	0.0560328064744525
APC_chr5_112043408_GATA3_chr10_8097790	-0.0217178947725036	0.0196452470653649
APC_chr5_112102023_GATA3_chr10_8097790	0.0114564842961249	0.158712735513882
ARID1A_chr1_27056288_GATA3_chr10_8097790	-0.119625462581484	0.0833306319250813
ARID2_chr12_46123614_GATA3_chr10_8097790	-0.0642452158030383	0.0707459031436223
ARID2_chr12_46205318_GATA3_chr10_8097790	-0.05085872386788	0.0606504757081911
ARID2_chr12_46254608_GATA3_chr10_8097790	0.038300826913465	0.0267304364215738
BCL2_chr18_60795945_GATA3_chr10_8097790	-0.0420816052366804	0.0235484145730949
BCL2_chr18_60985877_GATA3_chr10_8097790	0.00539917948988794	0.0860000311753519
BRAF_chr7_140534469_GATA3_chr10_8097790	-0.0444672474161294	0.0180352938622513
BRCA1_chr17_41256141_GATA3_chr10_8097790	-0.0497585693285034	0.0442281579752608
BRCA1_chr17_41267735_GATA3_chr10_8097790	-0.0870600041026848	0.0336070002390851
BRCA1_chr17_41276018_GATA3_chr10_8097790	-0.0982621327862221	0.0736014913279018
BRCA2_chr13_32912006_GATA3_chr10_8097790	-0.0126284029246488	0.0548404934305957
BRCA2_chr13_32914228_GATA3_chr10_8097790	-0.0399747186690867	0.0492977021366309
BRD4_chr19_15376361_GATA3_chr10_8097790	-0.068151715231448	0.0839643128049343
BRD4_chr19_15376403_GATA3_chr10_8097790	-0.0219207324932821	0.0553913094810794
BTK_chrX_100629565_GATA3_chr10_8097790	-0.0720127655210704	0.0651954988561921
BTK_chrX_100645534_GATA3_chr10_8097790	-0.0880384604601566	0.0545740953639686
CASP8_chr2_202123033_GATA3_chr10_8097790	-0.0147916615701601	0.0367793131104167
CASP8_chr2_202134297_GATA3_chr10_8097790	-0.0918193936885294	0.0668750579935803
CDH1_chr16_68771300_GATA3_chr10_8097790	-0.0206732078127762	0.0315623482832068
CDK4_chr12_58143253_GATA3_chr10_8097790	0.0400118848200801	0.0658825002801089
CDK4_chr12_58145497_GATA3_chr10_8097790	0.0028708206982813	0.0662621684685708
CDK6_chr7_92244474_GATA3_chr10_8097790	-0.00158200806236613	0.0214135780663425
CDK6_chr7_92462628_GATA3_chr10_8097790	-0.0324060768820109	0.0411762745677985
CDK9_chr9_130548409_GATA3_chr10_8097790	-0.0488371185927352	0.0329456114538685
CDKN1B_chr12_12871196_GATA3_chr10_8097790	0.0189009868854119	0.0255450474555621
CDKN2A_chr9_21971100_GATA3_chr10_8097790	0.0110271984802151	0.0449931850353471
CHEK1_chr11_125496687_GATA3_chr10_8097790	-0.00167222365963561	0.0309801912035837
CHEK1_chr11_125499147_GATA3_chr10_8097790	-0.0277711198366904	0.0469170323655484
CHEK2_chr22_29090029_GATA3_chr10_8097790	-0.0317547442558817	0.0797006762660801
CHEK2_chr22_29130694_GATA3_chr10_8097790	-0.0577396533218731	0.0435906466479141
DHFR_chr5_79949819_GATA3_chr10_8097790	-0.0743337548020101	0.0733568241669954
EGFR_chr7_55209986_GATA3_chr10_8097790	0.00070604904919081	0.0538536590526947
EGFR_chr7_55209992_GATA3_chr10_8097790	0.069421006518996	0.045291349559878
FGFR2_chr10_123298118_GATA3_chr10_8097790	-0.0923950708403455	0.0422639374414854
FGFR2_chr10_123353328_GATA3_chr10_8097790	-0.00837623535648515	0.0304329845105345
FGFR3_chr4_1795655_GATA3_chr10_8097790	-0.0294363407112523	0.0349013169744237
FLT3_chr13_28636131_GATA3_chr10_8097790	-0.0715347567343038	0.0713877058007012
GATA3_chr10_8097790_HDAC1_chr1_32792601	-0.030715480651474	0.0268754939809554
GATA3_chr10_8097790_HDAC2_chr6_114266539	0.00641777791642705	0.0278949107364619
GATA3_chr10_8097790_HDAC2_chr6_114267214	-0.0867523495331327	0.0722670166940465
GATA3_chr10_8097790_HDAC6_chrX_48674389	-0.0968921853458804	0.079218678116053
GATA3_chr10_8097790_HSP90AA1_chr14_102551760	-0.0923886707422444	0.0669645023072804
GATA3_chr10_8097790_IGF1R_chr15_99434664	-0.0827219550635352	0.0324919917107299
GATA3_chr10_8097790_JAK2_chr9_5050816	-0.0247320346201633	0.0588947307806444
GATA3_chr10_8097790_KDM5C_chrX_53241021	0.0389099886340646	0.0276060205244797
GATA3_chr10_8097790_KDM5C_chrX_53254068	-0.10290775535485	0.084782043265852
GATA3_chr10_8097790_KDM6A_chrX_44732838	-0.0653413215717161	0.0791081862787613
GATA3_chr10_8097790_KDM6A_chrX_44820615	0.00476549618006985	0.0408279273528252
GATA3_chr10_8097790_KDM6A_chrX_44820616	-0.0627675020806703	0.107820387549051
GATA3_chr10_8097790_KIT_chr4_55524176	-0.0102714330443237	0.116701487108787
GATA3_chr10_8097790_KMT2D_chr12_49448161	-0.124083666246792	0.080152741350442
GATA3_chr10_8097790_KMT2D_chr12_49448168	-0.0449650648316215	0.0368722000856741
GATA3_chr10_8097790_MAP2K1_chr15_66679721	-0.0167147037560538	0.0415006668328617
GATA3_chr10_8097790_MAP2K1_chr15_66679728	-0.0128410127858467	0.0352374475790068
GATA3_chr10_8097790_MAP2K1_chr15_66679756	-0.120028641364076	0.0618958825166492
GATA3_chr10_8097790_MAP3K1_chr5_56111382	-0.131588157581449	0.0425268135261238
GATA3_chr10_8097790_MAP3K1_chr5_56152466	-0.0136053724604114	0.0209533832099881
GATA3_chr10_8097790_MET_chr7_116340207	-0.0545063089441638	0.0488976631159654
GATA3_chr10_8097790_MLH1_chr3_37035029	-0.0319757543626245	0.0242113268281597
GATA3_chr10_8097790_MLH1_chr3_37038179	-0.0142988981999284	0.0185000174897221
GATA3_chr10_8097790_MSH6_chr2_48010356	0.020925706091902	0.0613831964495235
GATA3_chr10_8097790_MSH6_chr2_48018154	0.00473638733484707	0.0540854503804416
GATA3_chr10_8097790_MTOR_chr1_11317010	-0.0161711610967749	0.0547740387990395
GATA3_chr10_8097790_MTOR_chr1_11317149	-0.0332310986492804	0.0725225531224684
GATA3_chr10_8097790_MTOR_chr1_11319459	-0.0752559924060965	0.078937637763667
GATA3_chr10_8097790_NF1_chr17_29483039	0.0619855508334744	0.0465645156646738
0NonTargetingControlGuideForHuman0352_GATA3_chr10_8097790	-0.0533156132521754	0.039388004352912
GATA3_chr10_8097790_PARP1_chr1_226578249	-0.0365461751837606	0.0617992664525887
GATA3_chr10_8097790_PARP1_chr1_226578301	-0.0160717149229214	0.0721286833513346
GATA3_chr10_8097790_PBRM1_chr3_52696257	0.0542182993301903	0.0455383135985203
GATA3_chr10_8097790_PBRM1_chr3_52702516	-0.0176455185283555	0.0521418736480461
GATA3_chr10_8097790_PDGFRA_chr4_55124932	-0.0956302726255925	0.0543927360022691
GATA3_chr10_8097790_PIK3CA_chr3_178919070	-0.042290400494017	0.042922160600795
GATA3_chr10_8097790_PIK3CA_chr3_178919167	-0.0695906026135117	0.0489594595842921
GATA3_chr10_8097790_PIK3R1_chr5_67522521	0.0352952108685926	0.0175611165077147
GATA3_chr10_8097790_PIK3R1_chr5_67576410	0.0261740604273451	0.0825653548454985
GATA3_chr10_8097790_PTEN_chr10_89711868	-0.0256268966423934	0.0419700129838251
GATA3_chr10_8097790_RB1_chr13_48936969	0.00172217404179712	0.0369608360984435
GATA3_chr10_8097790_ROR1_chr1_64240072	-0.052324489571356	0.116180040773417
GATA3_chr10_8097790_RPS6KB1_chr17_57970538	-0.0444053746285333	0.0435880547688365
GATA3_chr10_8097790_RPS6KB1_chr17_57987949	-0.0675339004984057	0.0582934699825106
GATA3_chr10_8097790_RUNX1_chr21_36252902	0.0330184609277673	0.110166944777679
GATA3_chr10_8097790_RUNX1_chr21_36421144	-0.0803868993488417	0.104438776535484
GATA3_chr10_8097790_SETD2_chr3_47142972	-0.0645814962568599	0.0629448421728079
GATA3_chr10_8097790_SETD2_chr3_47205411	0.0492961629560987	0.0365981571707127
GATA3_chr10_8097790_SMAD4_chr18_48573460	-0.0491612941510699	0.0407649451747597
GATA3_chr10_8097790_SMAD4_chr18_48575673	-0.0449386071919733	0.0824860465444768
GATA3_chr10_8097790_SMAD4_chr18_48586241	-0.111545200014123	0.0964913797956439
GATA3_chr10_8097790_SMARCB1_chr22_24129339	-0.0867154057221042	0.0427364745128205
GATA3_chr10_8097790_SMO_chr7_128845081	-0.0468476706208157	0.0535755730668224
GATA3_chr10_8097790_TOP1_chr20_39657693	-0.141650296682829	0.0661574587792948
GATA3_chr10_8097790_TOP1_chr20_39690109	0.01522812343098	0.0586031526197058
GATA3_chr10_8097790_TP53_chr17_7577537	0.0502628170348169	0.0405866569034442
GATA3_chr10_8097790_TSC1_chr9_135796748	-0.021853426012342	0.0408011272989504
GATA3_chr10_8097790_TSC1_chr9_135796796	-0.0579286769043726	0.0252443932858509
GATA3_chr10_8097790_TYMS_chr18_659665	-0.0215765526472333	0.0415231711558568
GATA3_chr10_8097790_VEGFA_chr6_43738425	-0.22812355988421	0.0551537113934795
GATA3_chr10_8097790_VEGFA_chr6_43742077	-0.0434488412688702	0.0340431955419793
GATA3_chr10_8097790_VHL_chr3_10183518	-0.0475451212758566	0.0615891245854976
GATA3_chr10_8097790_VHL_chr3_10183791	-0.0756426260957899	0.0500928306945888
GATA3_chr10_8097790_WEE1_chr11_9595845	-0.0995382500817521	0.0721044486692625
ABL1_chr9_133589790_HDAC1_chr1_32757816	0.0333697384380083	0.0419291895158967
ABL1_chr9_133738283_HDAC1_chr1_32757816	0.032787760164242	0.103303301389466
ADA_chr20_43257696_HDAC1_chr1_32757816	-0.0336872537207535	0.0671807722880182
ADA_chr20_43257769_HDAC1_chr1_32757816	0.00517650167884632	0.0557002913021977
AKT1_chr14_105239686_HDAC1_chr1_32757816	-0.0270092320701782	0.0265879166982051
AKT1_chr14_105258968_HDAC1_chr1_32757816	-0.00147117115163418	0.0434194643864193
ALK_chr2_29541171_HDAC1_chr1_32757816	0.0165542591284244	0.0493401558766772
APC_chr5_112043408_HDAC1_chr1_32757816	0.0407604372633914	0.0513746452895349
ARID1A_chr1_27022876_HDAC1_chr1_32757816	-0.0126450317048688	0.0517950653100088
ARID2_chr12_46254608_HDAC1_chr1_32757816	0.0102477426640545	0.0502758973387699
ATM_chr11_108098390_HDAC1_chr1_32757816	0.0346445799906544	0.0552166193074892
ATM_chr11_108098402_HDAC1_chr1_32757816	0.0436079212301474	0.0417238977471997
BCL2_chr18_60795960_HDAC1_chr1_32757816	0.0165590506751043	0.0496842935059648
BRAF_chr7_140534469_HDAC1_chr1_32757816	0.0101211410985568	0.0204485509253272
BRCA1_chr17_41267735_HDAC1_chr1_32757816	-0.0641968732389014	0.0555957554450557
BRCA1_chr17_41276018_HDAC1_chr1_32757816	0.0234525571421321	0.0336565107121078
BRCA2_chr13_32914228_HDAC1_chr1_32757816	-0.0185106989458942	0.0887231685166215
BRD4_chr19_15376361_HDAC1_chr1_32757816	0.0051684413425272	0.0422564192700849
BRD4_chr19_15376403_HDAC1_chr1_32757816	-0.00497998639694734	0.111391118509599
BRD4_chr19_15383894_HDAC1_chr1_32757816	-0.126877647019518	0.0554460966916449
BTK_chrX_100626613_HDAC1_chr1_32757816	-0.0111155939806367	0.0551537113934795
BTK_chrX_100629565_HDAC1_chr1_32757816	0.0483616900400002	0.0473213550474522
BTK_chrX_100645534_HDAC1_chr1_32757816	-0.0262825416837124	0.0601253543284625
CASP8_chr2_202131404_HDAC1_chr1_32757816	-0.0134116780653368	0.059435241843379
CASP8_chr2_202134297_HDAC1_chr1_32757816	-0.0085662546162661	0.0709325770968869
CDH1_chr16_68771300_HDAC1_chr1_32757816	-0.0600873858039281	0.0529714973045328
CDH1_chr16_68772255_HDAC1_chr1_32757816	0.00688388658614098	0.0568055941096435
CDK4_chr12_58144705_HDAC1_chr1_32757816	-0.00547027403801982	0.0472091416865872
CDK4_chr12_58145497_HDAC1_chr1_32757816	0.0186253820722839	0.0554819924459784
CDK6_chr7_92252365_HDAC1_chr1_32757816	-0.00969859235690743	0.0338531405126763
CDK6_chr7_92462628_HDAC1_chr1_32757816	-0.0542986412715092	0.0655096009728285
CDK9_chr9_130548998_HDAC1_chr1_32757816	0.00794899897173395	0.0809593350603036
CDK9_chr9_130550235_HDAC1_chr1_32757816	-0.0111155939806367	0.0551537113934795
CDKN1B_chr12_12870777_HDAC1_chr1_32757816	-0.109556529834215	0.0599974380996953
CDKN1B_chr12_12870931_HDAC1_chr1_32757816	-0.0313015860213321	0.0668278638352567
CDKN1B_chr12_12871196_HDAC1_chr1_32757816	0.0174853742204354	0.101896297138935
CDKN2A_chr9_21968726_HDAC1_chr1_32757816	-0.050570840228402	0.151872345669086
CDKN2A_chr9_21971100_HDAC1_chr1_32757816	0.0394396706883162	0.0467010090271451
CDKN2A_chr9_21994327_HDAC1_chr1_32757816	0.0221157730980091	0.0632547262426699
CHEK1_chr11_125496687_HDAC1_chr1_32757816	-0.0580848872895914	0.0613432206928951
CHEK1_chr11_125499147_HDAC1_chr1_32757816	0.05942895315906	0.0700420098500384
CHEK2_chr22_29085137_HDAC1_chr1_32757816	-0.0624936324532062	0.056627091970068
DHFR_chr5_79949819_HDAC1_chr1_32757816	-0.0968612213935341	0.0295151686641318
EGFR_chr7_55086962_HDAC1_chr1_32757816	-0.0408967597601881	0.0980117229472484
EGFR_chr7_55209986_HDAC1_chr1_32757816	0.0598366565636026	0.0859493270804979
ERBB2_chr17_37855800_HDAC1_chr1_32757816	-0.0100906157643998	0.0575728281043567
FGFR2_chr10_123298118_HDAC1_chr1_32757816	0.048644376061735	0.0109161968438222
FGFR2_chr10_123298215_HDAC1_chr1_32757816	-0.0754110855188868	0.0580498536413201
FGFR3_chr4_1795735_HDAC1_chr1_32757816	-0.0371145944081911	0.0819558799781941
FLT3_chr13_28636131_HDAC1_chr1_32757816	0.0621536580936053	0.0634866502419895
FLT3_chr13_28636172_HDAC1_chr1_32757816	-0.105936704121969	0.0734051308862456
FNTA_chr8_42911471_HDAC1_chr1_32757816	-0.110447303376103	0.0679291493916272
FNTA_chr8_42914260_HDAC1_chr1_32757816	0.011247908284054	0.0908631018060296
FNTA_chr8_42924781_HDAC1_chr1_32757816	-0.0444969324858714	0.0290827271121941
GATA3_chr10_8097790_HDAC1_chr1_32757816	0.0940670057168251	0.0367724197397211
HDAC1_chr1_32757816_HDAC2_chr6_114267214	0.0368112915438439	0.058514517295232
HDAC1_chr1_32757816_HDAC2_chr6_114292056	0.00627495895364201	0.0665570592180249
HDAC1_chr1_32757816_HDAC6_chrX_48661089	-0.0666085207508803	0.0710077186586809
HDAC1_chr1_32757816_HSP90AA1_chr14_102605736	-0.0208590162119569	0.0558811698577491
HDAC1_chr1_32757816_IGF1R_chr15_99434664	-0.0140295086654785	0.0745045183432172
HDAC1_chr1_32757816_JAK2_chr9_5021970	-0.0165152820709351	0.0578253903849699
HDAC1_chr1_32757816_JAK2_chr9_5050816	-0.0284205244594568	0.0532365167871836
HDAC1_chr1_32757816_KDM5C_chrX_53241021	-0.210026347968614	0.0551537113934795
HDAC1_chr1_32757816_KDM5C_chrX_53241022	0.0190355009438471	0.081169152061953
HDAC1_chr1_32757816_KDM6A_chrX_44820615	0.0144120243299102	0.053636804336182
HDAC1_chr1_32757816_KIT_chr4_55524229	-0.0402851997713727	0.0867577803754485
HDAC1_chr1_32757816_KMT2D_chr12_49448161	-0.0111155939806367	0.0551537113934795
HDAC1_chr1_32757816_MAP2K1_chr15_66679721	0.00565142909991664	0.0252095694172536
HDAC1_chr1_32757816_MAP2K1_chr15_66679728	-0.0291134201910687	0.0709616691401353
HDAC1_chr1_32757816_MAP2K1_chr15_66679756	-0.0172318349386198	0.0408786428618078
HDAC1_chr1_32757816_MLH1_chr3_37035029	-0.0218462171643278	0.0393959493801177
HDAC1_chr1_32757816_MSH6_chr2_48018154	-0.010764592939851	0.0209851058261526
HDAC1_chr1_32757816_MTOR_chr1_11317149	-0.122521753996681	0.07860278111627
HDAC1_chr1_32757816_MTOR_chr1_11319459	0.0481413395525621	0.0677670671752512
0NonTargetingControlGuideForHuman0362_HDAC1_chr1_32757816	-0.00996260556982837	0.0285742334493591
0NonTargetingControlGuideForHuman0412_HDAC1_chr1_32757816	-0.0470623575282416	0.0548294494969094
HDAC1_chr1_32757816_PARP1_chr1_226578301	-0.00398411404426008	0.0510903990691685
HDAC1_chr1_32757816_PBRM1_chr3_52696257	-0.0325484150898393	0.0932843923833184
HDAC1_chr1_32757816_PDGFRA_chr4_55124932	0.0148584689804174	0.0557857895188403
HDAC1_chr1_32757816_PIK3CA_chr3_178919070	-0.0442286961535198	0.0900443296583986
HDAC1_chr1_32757816_PIK3R1_chr5_67576410	0.0092648757788801	0.0487480759218903
HDAC1_chr1_32757816_PIK3R1_chr5_67576421	-0.0424085388689111	0.125844911241287
HDAC1_chr1_32757816_PRKDC_chr8_48872683	-0.0259361764171342	0.0436622805079567
HDAC1_chr1_32757816_PTEN_chr10_89653786	-0.0246819889020427	0.038069156635645
HDAC1_chr1_32757816_PTEN_chr10_89685297	0.0683657795357592	0.0417947831578922
HDAC1_chr1_32757816_ROR1_chr1_64240072	0.015379557138632	0.0789789770423934
HDAC1_chr1_32757816_ROR1_chr1_64240089	0.00367942830682838	0.0515517808688819
HDAC1_chr1_32757816_RPS6KB1_chr17_57987949	0.0241812490158974	0.106508163001651
HDAC1_chr1_32757816_RRM2_chr2_10262728	0.0179704400966172	0.0576327589646667
HDAC1_chr1_32757816_RUNX1_chr21_36252860	0.00681002204903015	0.0992120071998191
HDAC1_chr1_32757816_RUNX1_chr21_36252902	0.102077078139186	0.0567338394174358
HDAC1_chr1_32757816_RUNX1_chr21_36421144	0.0321662031191838	0.0988869835304691
HDAC1_chr1_32757816_SETD2_chr3_47142972	-0.0231038664106944	0.0736640861033197
HDAC1_chr1_32757816_SMAD4_chr18_48575673	-0.0237662063542811	0.0977646945722491
HDAC1_chr1_32757816_SMAD4_chr18_48586241	-0.00491106546335116	0.0439838048393438
HDAC1_chr1_32757816_SMARCA4_chr19_11094819	-0.118136998158831	0.0551537113934795
HDAC1_chr1_32757816_SMARCA4_chr19_11095011	-0.0550569712281199	0.0847840036082979
HDAC1_chr1_32757816_SMARCB1_chr22_24133949	-0.101082409604179	0.0469078766087786
HDAC1_chr1_32757816_SMO_chr7_128828974	0.0548977491516482	0.0441709349253838
HDAC1_chr1_32757816_SMO_chr7_128845117	-0.0147401160737469	0.105204701757268
HDAC1_chr1_32757816_SRC_chr20_36012562	-0.018248637981169	0.0425366020186318
HDAC1_chr1_32757816_SRC_chr20_36014563	0.028647633054338	0.0432537602102389
HDAC1_chr1_32757816_SRC_chr20_36022600	0.0652334904711314	0.0622599590190007
HDAC1_chr1_32757816_TP53_chr17_7577537	0.059171305717111	0.0250016473149541
HDAC1_chr1_32757816_TP53_chr17_7579881	-0.0538441824153466	0.118152815096493
HDAC1_chr1_32757816_TSC1_chr9_135804256	-0.0495285242930209	0.0551537113934795
HDAC1_chr1_32757816_TYMS_chr18_659665	-0.0594758047857846	0.0813439882871553
HDAC1_chr1_32757816_VEGFA_chr6_43738425	-0.0478260447410828	0.0768500340824848
HDAC1_chr1_32757816_VHL_chr3_10183518	0.0351993388444981	0.103966561087145
HDAC1_chr1_32757816_VHL_chr3_10183791	-0.11350713741831	0.0790817473784135
HDAC1_chr1_32757816_WEE1_chr11_9595542	-0.0773385028422828	0.076836937804735
HDAC1_chr1_32757816_WEE1_chr11_9595845	-0.0946128075114567	0.0792688333992235
ABL1_chr9_133589790_HDAC1_chr1_32792601	-0.0921715839724812	0.12652774645122
ABL1_chr9_133738356_HDAC1_chr1_32792601	-0.0347180960572311	0.0620228368344202
ADA_chr20_43257769_HDAC1_chr1_32792601	-0.023376446352453	0.0437863097127814
ADA_chr20_43280245_HDAC1_chr1_32792601	-0.0610539481826596	0.124729396468186
AKT1_chr14_105258968_HDAC1_chr1_32792601	-0.0130455545693555	0.0630732986156339
ALK_chr2_29541171_HDAC1_chr1_32792601	-0.0454332731215838	0.0806142891080371
ALK_chr2_29541172_HDAC1_chr1_32792601	-0.0482867821152648	0.0436698375086377
ALK_chr2_30143522_HDAC1_chr1_32792601	-0.0453663162621454	0.0502161711034541
APC_chr5_112043408_HDAC1_chr1_32792601	-0.042898869134838	0.0420434559348782
APC_chr5_112102023_HDAC1_chr1_32792601	-0.0530929311961931	0.0986662634991285
APC_chr5_112102933_HDAC1_chr1_32792601	-0.0837277801532374	0.10745216615758
ARID1A_chr1_27056286_HDAC1_chr1_32792601	-0.119062095811959	0.0739877299091586
ARID1A_chr1_27056288_HDAC1_chr1_32792601	0.0136029331475439	0.0725394685815282
ARID2_chr12_46123614_HDAC1_chr1_32792601	0.0402591126759157	0.0816046704693796
ATM_chr11_108098350_HDAC1_chr1_32792601	-0.0329419995499213	0.046470605550451
BRAF_chr7_140534469_HDAC1_chr1_32792601	-0.037922265562308	0.0356227566561579
BRAF_chr7_140624501_HDAC1_chr1_32792601	-0.0929157880451969	0.10170790444073
BRCA2_chr13_32890586_HDAC1_chr1_32792601	0.0747349149063372	0.0573309127441198
